Opportunity.Id,Opportunity.Days.To.Close,Opportunity.Status,Industry,partnerFlag,PPG,Area,Opportunity.Size,Fee.Type,Deal.Type,Segment,Solution.Area,ClusteredArea,Standard.Offering.Type,Discount_percentage,Time-Period
7-MW2JACWGS,190,Lost,Partner Professional Services,No Partner,Dynamics On Prem ERP,Canada,"224,167",Unknown,5,Strategic Enterprise,Business Applications,North America,Mixed Custom/SO/MSO,34,P-11
7-M7RRHZBV4,148,Won,Insurance,No Partner,O365 Cloud Productivity,Japan,"417,586",FF,5,Commercial Enterprise,Modern Workplace,APAC,Custom,65,P-17
7-LHGUR5EWZ,216,Won,Energy,Partner,Azure and Edge Infra,Canada,"141,430",FF,5,Commercial Enterprise,Applications & Infrastructure,North America,Custom,19,P-12
7-OSVU37BF4,102,Lost,Energy,No Partner,Azure and Edge Infra,Canada,"510,974",FF,5,Commercial Enterprise,Applications & Infrastructure,North America,Custom,33,P-2
7-OSK3HKWWT,104,Won,Primary & Secondary Edu/K-12,No Partner,Azure Security and Identity,UK,"391,121",FF,4,Public Sector Enterprise,Applications & Infrastructure,Europe,Custom,34,P-14
7-MDSB2PGWK,4,Won,Primary & Secondary Edu/K-12,No Partner,Windows 10,UK,"433,101",FF,5,Public Sector Enterprise,Modern Workplace,Europe,Full MSO,79,P-27
7-OPAFLHGJH,19,Lost,Insurance,No Partner,Azure Data & AI,UK,"582,035",Unknown,5,Commercial Enterprise,Data & AI,Europe,Mixed Custom/SO/MSO,55,P-4
7-P3K3IZIE7,48,Lost,Health Provider,No Partner,Dynamics 365 Customer Engagement,Western Europe,"608,077",T&M,4,Strategic Public Sector,Business Applications,Europe,Custom,54,P-15
7-POPR4R2FB,99,Lost,Health Provider,No Partner,O365 Cloud Productivity,Western Europe,"936,702",T&M,5,Strategic Public Sector,Modern Workplace,Europe,Custom,36,P-3
7-M2XSHPT3G,272,Lost,Health Provider,No Partner,DAS,Western Europe,"383,082",T&M,3,Strategic Public Sector,Other,Europe,Custom,90,P-19
7-ORZGO3OC4,7,Lost,Health Provider,No Partner,Dynamics 365 Customer Engagement,Western Europe,"231,335",T&M,5,Strategic Public Sector,Business Applications,Europe,Custom,8,P-23
7-ON6Z7HZTE,27,Won,Health Provider,No Partner,O365 Cloud Productivity,Western Europe,"761,333",T&M,3,Strategic Public Sector,Modern Workplace,Europe,Custom,18,P-4
7-LWPBEB23E,35,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,Western Europe,"704,302",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,53,P-16
7-PQ7QOKHBX,15,Won,Discrete Manufacturing,No Partner,Dynamics 365 Customer Engagement,Western Europe,"233,554",T&M,4,Commercial Enterprise,Business Applications,Europe,Custom,66,P-1
7-OHF4QLRGT,66,Lost,Other - Unsegmented,No Partner,Dynamics 365 Customer Engagement,Western Europe,"124,795",T&M,4,Commercial Enterprise,Business Applications,Europe,Custom,25,P-25
7-O73KHCTBQ,54,Lost,Discrete Manufacturing,No Partner,Azure Data & AI,Western Europe,"732,809",T&M,5,Commercial Enterprise,Data & AI,Europe,Custom,67,P-21
7-N4I6WUDRP,66,Lost,Other - Unsegmented,No Partner,On Prem Analytics,Western Europe,"774,763",T&M,5,Commercial Enterprise,Data & AI,Europe,Custom,49,P-13
7-PUGRSSNFO,22,Won,Banking & Capital Markets,No Partner,On Prem Apps,Greater China,"108,192",FF,5,Commercial Enterprise,Applications & Infrastructure,APAC,Full MSO,14,P-11
7-POEADC6GY,50,Lost,Banking & Capital Markets,No Partner,Azure and Edge Infra,Australia,"440,408",T&M,4,Strategic Enterprise,Applications & Infrastructure,APAC,Custom,47,P-24
7-OZRG4LKDB,26,Won,Banking & Capital Markets,No Partner,Azure and Edge Apps,Australia,"68,231",FF,5,Strategic Enterprise,Applications & Infrastructure,APAC,Full MSO,79,P-6
7-OUIY5FWVI,266,Lost,Banking & Capital Markets,No Partner,Windows 10,Australia,"91,928",FF,4,Strategic Enterprise,Modern Workplace,APAC,Custom,62,P-2
7-OVXFFIAIT,9,Won,Banking & Capital Markets,No Partner,Azure and Edge Apps,Australia,"18,270",FF,5,Strategic Enterprise,Applications & Infrastructure,APAC,Custom,60,P-27
7-MQXCWGKGI,175,Lost,Travel & Transportation,No Partner,Azure and Edge Infra,Latam,"760,807",FF,5,Commercial Enterprise,Applications & Infrastructure,Latam,Full MSO,22,P-12
7-NGZJGZ7UP,55,Lost,Consumer Goods,No Partner,EMS,Western Europe,"538,264",Unknown,5,Commercial Enterprise,Modern Workplace,Europe,Mixed Custom/SO/MSO,12,P-28
7-MJSXZQRPQ,56,Won,Consumer Goods,No Partner,On Prem Security and Identity,Western Europe,"698,008",T&M,5,Commercial Enterprise,Applications & Infrastructure,Europe,Custom,15,P-7
7-PQGBTRIAB,243,Lost,Consumer Goods,No Partner,O365 Cloud Productivity,Western Europe,"29,821",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Full MSO,10,P-27
7-OVQI5BQDV,23,Won,Consumer Goods,No Partner,O365 Cloud Productivity,Western Europe,"540,737",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,30,P-24
7-OEMUBG7V2,209,Won,Consumer Goods,No Partner,On Prem Security and Identity,Western Europe,"784,038",T&M,5,Commercial Enterprise,Applications & Infrastructure,Europe,Custom,1,P-26
7-OOYTGHIF3,9,Lost,Retailers,No Partner,O365 Cloud Productivity,Western Europe,"856,331",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,67,P-24
7-LWN4BLM2S,65,Won,Discrete Manufacturing,No Partner,O365 Cloud Productivity,Japan,"278,658",FF,5,"Small, Medium & Corporate Commercial",Modern Workplace,APAC,Custom,20,P-16
7-OLAFLJAJQ,146,Lost,Defense & Intelligence,No Partner,EMS,APAC,"752,309",T&M,5,Public Sector Enterprise,Modern Workplace,APAC,Custom,88,P-4
7-PM73LMXWS,103,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,APAC,"182,202",FF,3,Public Sector Enterprise,Modern Workplace,APAC,Custom,36,P-13
7-LH55V4K24,187,Won,National Government,No Partner,Azure and Edge Infra,Western Europe,"531,806",T&M,5,Public Sector Enterprise,Applications & Infrastructure,Europe,Full MSO,44,P-22
7-NPN5VH4PF,113,Won,National Government,No Partner,Windows 10,Western Europe,"801,776",T&M Cap,3,Public Sector Enterprise,Modern Workplace,Europe,Custom,12,P-25
7-NZQVTNA4G,67,Won,Banking & Capital Markets,No Partner,Azure and Edge Apps,APAC,"936,172",FF,4,Commercial Enterprise,Applications & Infrastructure,APAC,Custom,14,P-4
7-LGCS7WYP5,9,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,APAC,"364,153",T&M,5,Commercial Enterprise,Modern Workplace,APAC,Custom,59,P-14
7-NCQZ6R6MR,55,Won,Energy,No Partner,O365 Cloud Productivity,United States,"827,897",T&M,5,Commercial Enterprise,Modern Workplace,North America,Custom,47,P-16
7-M7GDSNRGA,58,Won,National Government,No Partner,Azure and Edge Infra,United States,"233,652",FF,3,Strategic Public Sector,Applications & Infrastructure,North America,Custom,12,P-10
7-OCL34YOS5,199,Lost,National Government,No Partner,O365 Cloud Productivity,United States,"797,703",FF,3,Strategic Public Sector,Modern Workplace,North America,Custom,45,P-1
7-PJSKSNCTP,51,Lost,Banking & Capital Markets,No Partner,Dynamics On Prem CRM,Australia,"351,356",FF,5,Strategic Enterprise,Business Applications,APAC,Custom,87,P-6
7-PPV5TIM3T,85,Lost,Banking & Capital Markets,No Partner,Azure and Edge Apps,Australia,"804,625",T&M,5,Strategic Enterprise,Applications & Infrastructure,APAC,Custom,7,P-12
7-N7AY26R2Q,258,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,Central and Eastern Europe,"571,344",FF,4,Commercial Enterprise,Modern Workplace,Europe,Custom,59,P-21
7-P77XRRRXT,6,Won,Consumer Goods,No Partner,O365 Cloud Productivity,Australia,"291,829",FF,5,Strategic Enterprise,Modern Workplace,APAC,Mixed Custom/SO/MSO,53,P-24
7-LRKPVYWTU,78,Won,Health Provider,No Partner,Windows 10,Latam,"526,313",T&M,5,Public Sector Enterprise,Modern Workplace,Latam,Custom,62,P-2
7-LHEVLUYGX,141,Lost,Banking & Capital Markets,Partner,Dynamics On Prem CRM,APAC,"705,331",T&M,5,Commercial Enterprise,Business Applications,APAC,Custom,80,P-25
7-LKGRSP27D,30,Lost,Insurance,No Partner,On Prem Productivity,Western Europe,"416,535",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,51,P-6
7-NDE4F5UPW,180,Won,Pharmaceuticals,No Partner,EMS,Western Europe,"991,359",T&M,4,Strategic Enterprise,Modern Workplace,Europe,Custom,26,P-26
7-LINAVRNAZ,34,Won,Chemicals & Agrochemicals,No Partner,Azure Data & AI,Western Europe,"649,105",T&M,3,Strategic Enterprise,Data & AI,Europe,Custom,77,P-5
7-POGQIQN2X,36,Won,Chemicals & Agrochemicals,No Partner,Azure Security and Identity,Western Europe,"348,850",T&M,5,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,48,P-19
7-M4JSYGJ33,153,Won,Chemicals & Agrochemicals,No Partner,Azure and Edge Apps,Western Europe,"351,939",T&M,4,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,77,P-4
7-LUPFNQUBC,65,Won,Discrete Manufacturing,No Partner,Azure Data & AI,Western Europe,"336,418",T&M,4,Strategic Enterprise,Data & AI,Europe,Custom,67,P-7
7-PZ7QYQ32P,54,Lost,Energy,No Partner,EMS,Western Europe,"45,852",T&M,2,Strategic Enterprise,Modern Workplace,Europe,Custom,69,P-6
7-P3RPTTO7Z,26,Won,Smart Spaces,No Partner,Azure Data & AI,Western Europe,"292,139",T&M,4,Strategic Enterprise,Data & AI,Europe,Custom,31,P-12
7-OSIUMKQXF,13,Won,Energy,No Partner,On Prem Infra,Western Europe,"842,844",T&M,3,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,87,P-12
7-LRCKER4IA,74,Won,Energy,No Partner,O365 Cloud Productivity,Western Europe,"283,033",T&M,3,Strategic Enterprise,Modern Workplace,Europe,Custom,49,P-16
7-L43CQVW6T,15,Won,Energy,No Partner,O365 Cloud Productivity,Western Europe,"179,484",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,80,P-26
7-LW7UVXK5I,26,Won,Energy,No Partner,On Prem Productivity,Western Europe,"281,887",T&M,3,Strategic Enterprise,Modern Workplace,Europe,Custom,83,P-11
7-M64PFRRDL,23,Won,National Government,No Partner,On Prem Productivity,Western Europe,"497,715",T&M,4,Public Sector Enterprise,Modern Workplace,Europe,Custom,57,P-11
7-OU3EIHBJG,6,Won,National Government,No Partner,O365 Cloud Productivity,Western Europe,"595,236",T&M,4,Public Sector Enterprise,Modern Workplace,Europe,Custom,74,P-15
7-P3M7DY2MQ,224,Won,Telecommunications,No Partner,EMS,Western Europe,"23,153",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,29,P-10
7-MAWSSLRMB,59,Won,Energy,No Partner,Azure Data & AI,Greater China,"649,017",T&M,5,Commercial Enterprise,Data & AI,APAC,Custom,86,P-5
7-NXKES6JU6,279,Won,Energy,No Partner,Azure Security and Identity,Greater China,"723,811",T&M,4,Commercial Enterprise,Applications & Infrastructure,APAC,Custom,76,P-26
7-O5FL4YBRK,170,Lost,National Government,Partner,Dynamics 365 Customer Engagement,MEA,"948,220",FF,2,Public Sector Enterprise,Business Applications,MEA,Custom,61,P-12
7-M5RGST25P,104,Lost,National Government,No Partner,O365 Cloud Productivity,MEA,"329,002",FF,2,Public Sector Enterprise,Modern Workplace,MEA,Custom,73,P-8
7-LOOG4T2AV,98,Won,Travel & Transportation,No Partner,O365 Cloud Productivity,Western Europe,"561,139",T&M,4,Commercial Enterprise,Modern Workplace,Europe,Custom,11,P-21
7-OLQBRWCUH,46,Won,Travel & Transportation,No Partner,On Prem Productivity,Western Europe,"108,837",T&M,3,Commercial Enterprise,Modern Workplace,Europe,Custom,40,P-10
7-NNSW5EHR2,13,Lost,Retailers,No Partner,O365 Cloud Productivity,Western Europe,"921,756",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,85,P-15
7-LK7GRT6RH,16,Won,Partner Professional Services,No Partner,O365 Cloud Productivity,Western Europe,"804,868",T&M,4,Public Sector Enterprise,Modern Workplace,Europe,Custom,45,P-15
7-NR2DGK6O3,141,Lost,Retailers,No Partner,Azure and Edge Apps,UK,"107,704",FF,5,Commercial Enterprise,Applications & Infrastructure,Europe,Full MSO,67,P-1
7-L4Y3HKMLQ,264,Won,Travel & Transportation,No Partner,Azure and Edge Apps,APAC,"745,457",T&M,4,Public Sector Enterprise,Applications & Infrastructure,APAC,Custom,43,P-9
7-LHKXFHBS3,34,Lost,Media & Entertainment,No Partner,O365 Cloud Productivity,Japan,"733,032",FF,5,Commercial Enterprise,Modern Workplace,APAC,Custom,16,P-7
7-M5YKM7AGK,218,Won,National Government,No Partner,DAS,MEA,"159,440",T&M,3,Public Sector Enterprise,Other,MEA,Custom,85,P-16
7-PVQA4SLGC,14,Won,Discrete Manufacturing,No Partner,Azure and Edge Apps,Western Europe,"406,877",T&M,5,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,6,P-21
7-MTL7XJ2JG,203,Lost,Energy,No Partner,DAS,Japan,"552,635",FF,5,Commercial Enterprise,Other,APAC,Custom,45,P-14
7-LPGTPZ2GN,94,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,Western Europe,"96,398",FF,4,Strategic Enterprise,Modern Workplace,Europe,Custom,67,P-7
7-MOBYN4R2H,193,Lost,National Government,Partner,Azure and Edge Apps,Australia,"666,008",T&M,2,Public Sector Enterprise,Applications & Infrastructure,APAC,Custom,61,P-26
7-N77JM4DUM,51,Won,National Government,No Partner,On Prem Security and Identity,MEA,"933,813",FF,3,Public Sector Enterprise,Applications & Infrastructure,MEA,Full MSO,25,P-20
7-N3ZMCBAYM,47,Lost,Media & Entertainment,No Partner,Dynamics 365 Customer Engagement,Latam,"925,072",T&M,5,Commercial Enterprise,Business Applications,Latam,Custom,7,P-27
7-N2SGMNXH4,104,Won,Media & Entertainment,No Partner,Azure Security and Identity,Latam,"137,335",T&M,5,Commercial Enterprise,Applications & Infrastructure,Latam,Custom,1,P-8
7-LWVAJFAIQ,41,Lost,Retailers,No Partner,Dynamics 365 Operations,Australia,"175,009",Unknown,5,Strategic Enterprise,Business Applications,APAC,Mixed Custom/SO/MSO,84,P-9
7-N7KLMWJS2,110,Lost,Banking & Capital Markets,No Partner,On Prem Analytics,Central and Eastern Europe,"115,038",FF,3,Commercial Enterprise,Data & AI,Europe,Custom,29,P-18
7-LKMVZ72MY,20,Won,Health Provider,No Partner,On Prem Productivity,France,"126,450",T&M,4,Strategic Public Sector,Modern Workplace,Europe,Custom,17,P-2
7-M6K6XGVU5,31,Won,Health Provider,No Partner,On Prem Productivity,France,"846,824",T&M,4,Strategic Public Sector,Modern Workplace,Europe,Custom,17,P-27
7-LIW7X45RB,96,Lost,Consumer Goods,No Partner,O365 Cloud Productivity,France,"874,095",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,72,P-11
7-OOHDGAT47,8,Won,Nonprofit,No Partner,O365 Cloud Productivity,France,"900,028",T&M,5,Public Sector Enterprise,Modern Workplace,Europe,Custom,24,P-20
7-PZE2H3A4D,91,Won,Nonprofit,No Partner,Azure and Edge Apps,France,"61,405",T&M,4,Public Sector Enterprise,Applications & Infrastructure,Europe,Custom,28,P-16
7-OQCALDI62,51,Won,Nonprofit,No Partner,O365 Cloud Productivity,France,"611,430",T&M,4,Public Sector Enterprise,Modern Workplace,Europe,Custom,74,P-26
7-OQCDSS2SM,179,Won,Nonprofit,No Partner,O365 Cloud Productivity,France,"17,420",FF,5,Public Sector Enterprise,Modern Workplace,Europe,Full MSO,89,P-3
7-P5NFZER3I,143,Won,Partner Professional Services,No Partner,Azure and Edge Infra,France,"205,596",T&M,4,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,82,P-12
7-PFVXUQVYG,83,Lost,Partner Professional Services,No Partner,Windows 10,France,"236,987",T&M,4,Strategic Enterprise,Modern Workplace,Europe,Custom,64,P-22
7-MNDKWSCEN,55,Won,Partner Professional Services,No Partner,Azure and Edge Apps,France,"353,433",T&M,5,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,86,P-28
7-OEG4AMBVX,36,Lost,Banking & Capital Markets,No Partner,Dynamics 365 Customer Engagement,France,"333,285",FF,4,Public Sector Enterprise,Business Applications,Europe,Full MSO,67,P-10
7-OLRZFPYNR,41,Won,Media & Entertainment,No Partner,Azure Data & AI,France,"189,492",T&M,4,Public Sector Enterprise,Data & AI,Europe,Custom,64,P-23
7-NMVOAFVBZ,117,Lost,Retailers,No Partner,Azure and Edge Infra,France,"742,074",T&M,3,Commercial Enterprise,Applications & Infrastructure,Europe,Custom,63,P-9
7-L43X7I2D6,140,Lost,Telecommunications,No Partner,O365 Cloud Productivity,France,"384,251",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,88,P-1
7-Q4P6SV57L,34,Won,Telecommunications,No Partner,O365 Cloud Productivity,France,"269,037",T&M,5,Commercial Enterprise,Modern Workplace,Europe,Custom,53,P-16
7-P5MEMARP7,21,Won,Insurance,No Partner,Azure Data & AI,France,"66,122",Mixed,4,Strategic Enterprise,Data & AI,Europe,Custom,19,P-14
7-MKDGTZK3Y,98,Won,Insurance,No Partner,Azure Data & AI,France,"39,139",T&M,5,Strategic Enterprise,Data & AI,Europe,Full MSO,22,P-28
7-P6FKKE4PT,25,Won,Insurance,No Partner,O365 Cloud Productivity,France,"520,574",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,10,P-2
7-MY73AKYQ3,101,Lost,Insurance,No Partner,O365 Cloud Productivity,France,"109,515",FF,5,Strategic Enterprise,Modern Workplace,Europe,Full MSO,77,P-9
7-PFHVZZVGQ,22,Won,Insurance,No Partner,Azure Data & AI,France,"613,800",Mixed,3,Strategic Enterprise,Data & AI,Europe,Custom,72,P-12
7-MO7KO33ZU,69,Lost,Insurance,No Partner,Dynamics On Prem CRM,France,"386,575",T&M,5,Strategic Enterprise,Business Applications,Europe,Custom,69,P-12
7-MRGVEC3Y2,19,Lost,Insurance,No Partner,EMS,France,"246,282",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Full MSO,6,P-19
7-Q52EVDLB5,4,Lost,Insurance,No Partner,Azure and Edge Apps,France,"322,824",T&M,5,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,66,P-3
7-P2RPK7EYF,52,Lost,Insurance,No Partner,Azure Data & AI,France,"129,064",T&M,4,Strategic Enterprise,Data & AI,Europe,Custom,18,P-6
7-LSALMBQN4,46,Won,Insurance,No Partner,Azure and Edge Apps,France,"691,853",FF,4,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,72,P-24
7-NSCG3SO4M,11,Won,Partner Professional Services,No Partner,On Prem Security and Identity,France,"452,311",T&M,2,Strategic Enterprise,Applications & Infrastructure,Europe,Mixed Custom/SO/MSO,19,P-14
7-LRQ547XHB,76,Won,Banking & Capital Markets,No Partner,Azure and Edge Apps,France,"129,898",T&M,5,Strategic Enterprise,Applications & Infrastructure,Europe,Custom,14,P-16
7-LWYWNVKCS,35,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,France,"209,099",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,32,P-23
7-M7EK3QG4I,133,Lost,Banking & Capital Markets,No Partner,Azure and Edge Infra,France,"122,301",Unknown,5,Strategic Enterprise,Applications & Infrastructure,Europe,Mixed Custom/SO/MSO,17,P-5
7-LPI2CLZOF,3,Lost,Banking & Capital Markets,No Partner,On Prem Analytics,France,"76,291",T&M,5,Strategic Enterprise,Data & AI,Europe,Custom,68,P-15
7-NNSRO52BK,11,Won,Banking & Capital Markets,No Partner,On Prem Analytics,France,"692,267",FF,4,Strategic Enterprise,Data & AI,Europe,Custom,28,P-5
7-NNSMFEJLK,101,Lost,Banking & Capital Markets,No Partner,Dynamics 365 Customer Engagement,France,"58,861",T&M,5,Strategic Enterprise,Business Applications,Europe,Custom,40,P-13
7-MJ6BXXYHG,60,Won,Banking & Capital Markets,No Partner,DAS,France,"48,571",T&M,5,Strategic Enterprise,Other,Europe,Custom,33,P-16
7-OXJVGS26D,34,Won,Banking & Capital Markets,No Partner,EMS,France,"823,267",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,53,P-28
7-O25NWTZS5,57,Lost,Banking & Capital Markets,No Partner,Dynamics 365 Customer Engagement,France,"838,896",T&M,5,Strategic Enterprise,Business Applications,Europe,Custom,42,P-27
7-MMEXBZEUA,15,Won,Banking & Capital Markets,No Partner,On Prem Analytics,France,"298,484",T&M,3,Strategic Enterprise,Data & AI,Europe,Custom,6,P-13
7-MID7GW76O,57,Won,Banking & Capital Markets,No Partner,O365 Cloud Productivity,France,"743,386",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,26,P-16
7-N5AZLNVN7,93,Lost,Smart Spaces,No Partner,O365 Cloud Productivity,France,"349,686",T&M,5,Strategic Enterprise,Modern Workplace,Europe,Custom,52,P-28
7-L43SU6DFB,303,Lost,Smart Spaces,No Partner,Azure Data & AI,France,"437,252",Unknown,5,Strategic Enterprise,Data & AI,Europe,Mixed Custom/SO/MSO,24,P-11
7-L4MPY5IC6,170,Lost,Smart Spaces,No Partner,Dynamics 365 Customer Engagement,France,"937,965",T&M,5,Strategic Enterprise,Business Applications,Europe,Custom,34,P-18
